Data Item,Value Counts
"EVERGREENS, CONIFEROUS, SPRUCE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, COTONEASTER - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), RETAIL, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA - SALES, MEASURED IN $",1
"HERBS, DRY - OPERATIONS WITH AREA HARVESTED",1
"EVERGREENS, BROADLEAF, CONTAINERS - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, VIBURNUM, WHOLESALE - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, MAPLE, NORWAY - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, UNDER PROTECTION, GREENHOUSE - OPERATIONS WITH AREA IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"DECIDUOUS SHADE TREES, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN PLANTS",1
"PEPPERS, BELL, FRESH MARKET - ACRES HARVESTED",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, WHOLESALE - SALES, MEASURED IN PLANTS",1
"DECIDUOUS SHADE TREES, OTHER CLASSES - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, FLATS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"CUT FLOWERS, CARNATION, MINIATURE, RETAIL - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, WEIGELA, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, RED, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), RETAIL, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), POTS, LT 1 GALLON - SALES, MEASURED IN $",1
DECIDUOUS FLOWERING TREES - OPERATIONS WITH SALES,1
"CUT FLOWERS, ORCHID, CYMBIDIUM, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, RETAIL, FLATS - SALES, MEASURED IN $",1
"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, LILAC - SALES, MEASURED IN $",1
VEGETABLE SEEDS - OPERATIONS WITH SALES,1
"POTATOES, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, REGAL PELARGONIUM, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, REGAL PELARGONIUM, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, CRABAPPLE, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"HORTICULTURE TOTALS, WHOLESALE, GARDEN CENTERS & NURSERIES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, RETAIL - SALES, MEASURED IN $",1
"CUT FLOWERS, DAISY, GERBERA - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, PINE, SCOTCH - OPERATIONS WITH AREA IN PRODUCTION",1
"WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, WHOLESALE, POTS - SALES, MEASURED IN $",1
"HORTICULTURE TOTALS, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES, REDBUD, RETAIL - SALES, MEASURED IN PLANTS",1
"EVERGREENS, CONIFEROUS, JUNIPER, RETAIL - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, PINE, RETAIL - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, CROCUS, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"CUT FLOWERS, DELPHINIUM (LARKSPUR) - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, WHOLESALE - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, EASTER, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, POTS - SALES, MEASURED IN $",1
"NON-CITRUS, OTHER, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"TOMATOES, UNDER PROTECTION - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN $",1
"CUT FLOWERS, ALSTROEMERIA, RETAIL - SALES, MEASURED IN $",1
"CUCUMBERS, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HYDRANGEA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"CUT FLOWERS, CARNATION, STANDARD, RETAIL - SALES, MEASURED IN STEMS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), RETAIL, POTS - OPERATIONS WITH SALES",1
"AQUATIC PLANTS, UNDER PROTECTION - SQ FT IN PRODUCTION",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"WOODY ORNAMENTALS & VINES, OTHER, CLEMATIS, CLIMBING - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, OTHER FORMS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), RETAIL, FLATS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA) - SALES, MEASURED IN $",1
"MINT, PEPPERMINT, IRRIGATED, OIL - OPERATIONS WITH AREA HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"CUT FLOWERS, TULIP, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, RETAIL, FLATS - OPERATIONS WITH SALES",1
"CUT FLOWERS, TULIP - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS - SALES, MEASURED IN POTS",1
"LETTUCE, HEAD - OPERATIONS WITH AREA HARVESTED",1
"DECIDUOUS SHRUBS, SPIREA, WHOLESALE - SALES, MEASURED IN PLANTS",1
"SAFFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SEDUM, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"CUT FLOWERS, ROSE, SPRAY TYPE, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, HANGING BASKETS - OPERATIONS WITH SALES",1
CUT CULTIVATED GREENS - OPERATIONS WITH SALES,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HIBISCUS, POTS - SALES, MEASURED IN POTS",1
"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",1
"FRUIT & TREE NUTS, OTHER - OPERATIONS WITH AREA BEARING",1
"FRUIT & NUT PLANTS, GRAPEVINES, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, OAK, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, PINE, SCOTCH - SALES, MEASURED IN TREES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, POTS, LT 6 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, CALLERY PEAR, RETAIL - OPERATIONS WITH SALES",1
"SQUASH, SUMMER - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CYCLAMEN, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, RETAIL - SALES, MEASURED IN $",1
"SQUASH, SUMMER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AFRICAN VIOLET, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DIANTHUS, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ECHINACEA (PURPLE CONEFLOWER), POTS - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS, HERBACEOUS PERENNIAL, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, BIRCH - OPERATIONS WITH SALES",1
"EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), FLATS - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, WEIGELA, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, RETAIL - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, BIRCH, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, PINE, WHITE, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, POINSETTIA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, NORWAY - SALES, MEASURED IN PLANTS",1
"GRAIN, OTHER - SALES, MEASURED IN PCT OF FARM SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"HORTICULTURE TOTALS, UNDER PROTECTION, SHADE STRUCTURES - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, RETAIL, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"NURSERY, OTHER, INCL GREENHOUSE, IN THE OPEN - ACRES IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, RETAIL - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, SPRUCE, WHITE - ACRES IN PRODUCTION",1
"BEETS, FRESH MARKET - ACRES HARVESTED",1
"CUT CULTIVATED GREENS, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BERRIES, OTHER - OPERATIONS WITH AREA NOT HARVESTED",1
"FRUIT & NUT PLANTS, DECIDUOUS, RETAIL - SALES, MEASURED IN PLANTS",1
"DECIDUOUS SHRUBS, ROSE, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"GRASSES, BROMEGRASS, SEED - ACRES HARVESTED",1
"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS, FOLIAGE PLANTS, RETAIL - NUMBER OF SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, POTS - SALES, MEASURED IN POTS",1
"FRUIT & NUT PLANTS, GRAPEVINES, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, OTHER, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, FIR, FRASER - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, POPLAR - OPERATIONS WITH SALES",1
"GARLIC, FRESH MARKET - ACRES HARVESTED",1
"CUT CHRISTMAS TREES, PINE, WHITE - SALES, MEASURED IN TREES",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
TREE NUT TOTALS - OPERATIONS WITH AREA NON-BEARING,1
"BEDDING PLANTS, ANNUAL, VEGETABLE, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, BIRCH, WHOLESALE - SALES, MEASURED IN PLANTS",1
"FRUIT & NUT PLANTS - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CHRYSANTHEMUM, HARDY GARDEN, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, CONTAINERS - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, POPLAR, RETAIL - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, REDBUD - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
