Data Item,Value Counts
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, POTS - SALES, MEASURED IN $",1
"FRUIT TOTALS, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"CUT FLOWERS, IRIS, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, BARBERRY, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, RHODODENDRON, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, WHOLESALE - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, CUTTINGS, GERANIUM - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, RETAIL - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HIBISCUS, RETAIL, POTS - SALES, MEASURED IN POTS",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS, RETAIL - SALES, MEASURED IN $",1
"ORNAMENTAL GRASSES, WHOLESALE - OPERATIONS WITH SALES",1
"CUT FLOWERS, SUNFLOWER, WHOLESALE - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, RETAIL, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, CUTTINGS, FOLIAGE PLANTS, WHOLESALE - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA, POTS, GT 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, POTS, LT 6 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, SWEET GUM, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, DENDROBIUM, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, SPRUCE, WHITE - OPERATIONS WITH AREA IN PRODUCTION",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, AFRICAN VIOLET, RETAIL, POTS - SALES, MEASURED IN $",1
"CUT FLOWERS, GLADIOLI - SALES, MEASURED IN SPIKES",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, RETAIL - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, RETAIL - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, FLATS - SALES, MEASURED IN FLATS",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, TOMATOES, WHOLESALE - SALES, MEASURED IN $",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION - SALES, MEASURED IN $",1
"OLIVES, FRESH MARKET - PRODUCTION, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"CUT FLOWERS, LILY, OTHER, WHOLESALE - SALES, MEASURED IN STEMS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), RETAIL, FLATS - OPERATIONS WITH SALES",1
PAPAYAS - ACRES BEARING & NON-BEARING,1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEANS, DRY EDIBLE, PINTO - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, WHOLESALE, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"NECTARINES, PROCESSING - PRODUCTION, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, VINCA - OPERATIONS WITH SALES",1
"WOODY ORNAMENTALS & VINES, OTHER, WHOLESALE - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, LINERS, FOLIAGE PLANTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"PROPAGATIVE MATERIAL, CUTTINGS, POINSETTIA, WHOLESALE - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, RETAIL, POTS - SALES, MEASURED IN $",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, OTHER CLASSES - OPERATIONS WITH AREA IN PRODUCTION",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"CUT FLOWERS, DAFFODIL (NARCISSUS), RETAIL - OPERATIONS WITH SALES",1
"CUT FLOWERS, LEPTOSPERMUM, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, COMBINATION PLANTERS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"CUT CHRISTMAS TREES, SPRUCE, COLORADO BLUE - OPERATIONS WITH SALES",1
"SPINACH, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"FLOWER SEEDS, MARIGOLD, WHOLESALE - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, PALMS, WHOLESALE, POTS, GT 13 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, ANTHURIUM - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, DENDROBIUM, RETAIL, POTS - SALES, MEASURED IN $",1
"BERRY TOTALS, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, AMELANCHIER, WHOLESALE - SALES, MEASURED IN PLANTS",1
"DECIDUOUS SHADE TREES, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN PLANTS",1
"CUT FLOWERS, CARNATION, MINIATURE - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, DIEFFENBACHIA, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, HYACINTH, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, TOMATOES, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"CUT FLOWERS, GODETIA, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, PALMS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, WHOLESALE - OPERATIONS WITH SALES",1
"ONIONS, GREEN, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DUSTY MILLER, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, DAFFODIL (NARCISSUS), WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, OTHER CLASSES, RETAIL - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, BARBERRY, RETAIL - SALES, MEASURED IN PLANTS",1
"EVERGREENS, BROADLEAF, PITTOSPORUM, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, POTS - SALES, MEASURED IN POTS",1
"CUT CHRISTMAS TREES, FIR, DOUGLAS, WHOLESALE - SALES, MEASURED IN TREES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"GINSENG - PRODUCTION, MEASURED IN LB",1
"BEDDING PLANTS, ANNUAL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PHLOX, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"PROPAGATIVE MATERIAL, TISSUE CULTURED PLANTLETS, CUT FLOWERS, WHOLESALE - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HIBISCUS, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), RETAIL - OPERATIONS WITH SALES",1
"FRUIT & NUT PLANTS, OTHER TREES, RETAIL - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, POTS, GT 13 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, EPIPREMNUM, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), FLATS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), RETAIL, FLATS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, AGLAONEMA, RETAIL, POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, PALMS, WHOLESALE, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, SPATHIPHYLLUM, POTS, GT 13 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"CUT FLOWERS, ORCHID, OTHER - SALES, MEASURED IN BLOOMS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"GRAIN, OTHER - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, GREENS, WHOLESALE - SALES, MEASURED IN $",1
"TRANSPLANTS, COMMERCIAL, VEGETABLE, GREENS, UNDER PROTECTION - SQ FT IN PRODUCTION",1
"FRUIT & NUT PLANTS, DECIDUOUS - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, LOCUST, HONEY - SALES, MEASURED IN PLANTS",1
"EVERGREENS, CONIFEROUS, CONTAINERS - OPERATIONS WITH SALES",1
"SOD, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, RETAIL - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, MAPLE, SUGAR - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, LINERS, BEDDING & FLOWERING PLANTS - NUMBER OF SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, OTHER FORMS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, HOSTA, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"TURNIPS, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"EVERGREENS, CONIFEROUS, CEDAR - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HIBISCUS, POTS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FICUS, WHOLESALE, POTS, GT 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"CUT FLOWERS, ROSE, SPRAY TYPE - SALES, MEASURED IN STEMS",1
"FOLIAGE PLANTS, INDOOR USE, SPATHIPHYLLUM, POTS, LT 6 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, PIERIS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, PRIMULA, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, EPIPREMNUM, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, BROMELIAD, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, HYDRANGEA, RETAIL - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, SYNGONIUM (NEPHTHYTIS), WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, GARDENIA, RETAIL, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, WHOLESALE, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, OTHER CLASSES, (EXCL SPRING FLOWERING BULBS), RETAIL, POTS - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, LINERS, RETAIL - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, CUTTINGS, OTHER CLASSES, WHOLESALE - NUMBER OF SALES",1
"DECIDUOUS SHADE TREES, MAPLE, RED - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, CROTON, RETAIL, POTS - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS, HERBACEOUS PERENNIAL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, WHOLESALE, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, LINERS, FOLIAGE PLANTS, RETAIL - NUMBER OF SALES",1
"BEDDING PLANTS, ANNUAL, FLATS - SALES, MEASURED IN FLATS",1
"CUT FLOWERS & CUT CULTIVATED GREENS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, CROTON, WHOLESALE, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GAZANIA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, WILLOW - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, FLATS - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, KALANCHOE, WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, LILAC, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), RETAIL, POTS - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, LINERS, BEDDING & FLOWERING PLANTS, IMPATIENS, NEW GUINEA - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, LINERS, BEDDING & FLOWERING PLANTS, OTHER FLOWERING - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BAREROOT HERBACEOUS PERENNIALS - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, GARDENIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, CYPRESS, LEYLAND, RETAIL - OPERATIONS WITH SALES",1
"CUT FLOWERS, STEPHANOTIS, RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, PALMS, RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, PREFINISHED PLANTS, FOLIAGE PLANTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ALSTROEMERIA, WHOLESALE, POTS - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, JAPANESE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, REDBUD, RETAIL - OPERATIONS WITH SALES",1
"WATERCRESS, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, RETAIL, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"DECIDUOUS FLOWERING TREES, GOLDEN RAIN, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON - OPERATIONS WITH SALES",1
"DECIDUOUS FLOWERING TREES, AMELANCHIER, RETAIL - SALES, MEASURED IN PLANTS",1
"PROPAGATIVE MATERIAL, PLUG SEEDLINGS, BEDDING PLANTS, ANNUAL - NUMBER OF SALES",1
"CUT FLOWERS, GYPSOPHILA, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, AZALEA - SALES, MEASURED IN $",1
RASPBERRIES - ACRES GROWN,1
"FLOWERING PLANTS, POTTED, INDOOR USE, AZALEA, FLORIST, RETAIL, POTS - SALES, MEASURED IN $",1
"HERBS, FRESH CUT, UNDER PROTECTION, FROM HYDROPONIC SYSTEMS - PRODUCTION, MEASURED IN CWT",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, POTS - SALES, MEASURED IN $",1
"PROPAGATIVE MATERIAL, PREFINISHED PLANTS, ORCHID, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
