Data Item,Value Counts
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, HANGING BASKETS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, (EXCL SPRING FLOWERING BULBS), WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, WHOLESALE, POTS - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, HIBISCUS, RETAIL - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"CUT CHRISTMAS TREES, PINE, WHITE, RETAIL - OPERATIONS WITH SALES",1
SHORT TERM WOODY CROPS - OPERATIONS WITH AREA HARVESTED,1
"CABBAGE, HEAD, FRESH MARKET - ACRES HARVESTED",1
"EVERGREENS, CONIFEROUS, LIVE CHRISTMAS TREES, RETAIL - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, DENDROBIUM, POTS - OPERATIONS WITH SALES",1
"DECIDUOUS SHRUBS, SPIREA, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ORCHID, PHALAENOPSIS, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, SPATHIPHYLLUM, POTS, 6 TO 13 INCHES - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, RETAIL, POTS, GT 13 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, COTONEASTER, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"EVERGREENS, BROADLEAF, MAGNOLIA - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"EVERGREENS, BROADLEAF, OTHER CLASSES, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
TREE NUT TOTALS - ACRES BEARING & NON-BEARING,1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"DECIDUOUS SHADE TREES, BIRCH - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FOLIAGE PLANTS, INDOOR USE, HEDERA (IVY), WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, OTHER CLASSES, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"DECIDUOUS SHADE TREES, ASH - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, WHOLESALE - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, LINDEN - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), RETAIL - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, POTS, LT 6 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PANSY (VIOLA), WHOLESALE, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"PEAS, DRY EDIBLE - OPERATIONS WITH AREA HARVESTED",1
"EVERGREENS, CONIFEROUS, SPRUCE, RETAIL - OPERATIONS WITH SALES",1
"NURSERY TOTALS, UNDER PROTECTION, SHADE STRUCTURES - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, POTS, GE 2 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION, WHOLESALE - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER VINES, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, IN THE OPEN, (EXCL NATURAL SHADE) - ACRES IN PRODUCTION",1
"LETTUCE, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, HANGING BASKETS - OPERATIONS WITH SALES",1
"DECIDUOUS SHADE TREES, WILLOW, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"VEGETABLE TOTALS, INCL FRESH CUT HERBS, (EXCL TOMATOES), UNDER PROTECTION - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, AZALEA - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HIBISCUS, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"PROPAGATIVE MATERIAL, UNDER PROTECTION - OPERATIONS WITH AREA IN PRODUCTION",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"CUT FLOWERS, STEPHANOTIS, WHOLESALE - SALES, MEASURED IN BLOOMS",1
"HORTICULTURE TOTALS, UNDER PROTECTION, GREENHOUSE, RIGID PLASTIC - OPERATIONS WITH AREA IN PRODUCTION",1
"EVERGREENS, CONIFEROUS, YEW, RETAIL - SALES, MEASURED IN PLANTS",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, BEGONIA, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, EPIPREMNUM, WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"HORTICULTURE, OTHER, UNDER PROTECTION, GREENHOUSE - OPERATIONS WITH AREA IN PRODUCTION",1
"HERBS, FRESH CUT, UNDER PROTECTION - SQ FT IN PRODUCTION",1
"TOMATOES, IN THE OPEN, PROCESSING - OPERATIONS WITH AREA HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, RETAIL, POTS - SALES, MEASURED IN $",1
"CUT FLOWERS, ZINNIA - SALES, MEASURED IN STEMS",1
"FOLIAGE PLANTS, INDOOR USE, MARANTA (CALATHEA) - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAISY, GERBERA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VINCA (CATHARANTHUS ROSEUS), FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"TOBACCO, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN LB / ACRE",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, ARBORVITAE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, NICOTIANA, RETAIL, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, WHOLESALE, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, CRUCIFER, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, FERNS, HARDY GARDEN, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, PEPPERS, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, RETAIL, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"EVERGREENS, CONIFEROUS, OTHER CLASSES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"FOOD CROP, OTHER, (EXCL MUSHROOMS), UNDER PROTECTION - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",1
"FRUIT & NUT PLANTS, GRAPEVINES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CINERARIA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, PINE, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, FLATS - SALES, MEASURED IN $",1
"DECIDUOUS SHRUBS, HYDRANGEA - SALES, MEASURED IN PLANTS",1
"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, RETAIL, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, PRIMULA, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"TURNIPS, FRESH MARKET - ACRES HARVESTED",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, FLATS - SALES, MEASURED IN FLATS",1
SHORT TERM WOODY CROPS - ACRES IN PRODUCTION,1
"BEDDING PLANTS, ANNUAL, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, VERONICA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, BEGONIA, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SNAP DRAGON, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, SPRING FLOWERING BULBS, TULIP, RETAIL, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, DAISY, GERBERA, POTS - OPERATIONS WITH SALES",1
"AQUATIC PLANTS, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, TOMATOES, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CELOSIA, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES, AMELANCHIER, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, VERBENA, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, FLATS - SALES, MEASURED IN $",1
"CUT FLOWERS, TULIP, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"LETTUCE, LEAF, FRESH MARKET - OPERATIONS WITH AREA HARVESTED",1
"FOLIAGE PLANTS, INDOOR USE, UNDER PROTECTION, SHADE STRUCTURES, HANGING BASKETS - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, RETAIL, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, LILY, (EXCL EASTER), POTS - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, EUONYMUS, WHOLESALE - SALES, MEASURED IN PLANTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALIBRACHOA, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"TOMATOES, UNDER PROTECTION - PRODUCTION, MEASURED IN CWT",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, RETAIL - OPERATIONS WITH SALES",1
"SUGARBEETS, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, RUDBECKIA, POTS - OPERATIONS WITH SALES",1
"LEGUMES, VETCH, SEED - PRODUCTION, MEASURED IN LB",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, RETAIL, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, ROSE, FLORIST, POTS - SALES, MEASURED IN POTS",1
"FLOWERING PLANTS, POTTED, INDOOR USE, POINSETTIA, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"EVERGREENS, CONIFEROUS, ARBORVITAE, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, FICUS - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, OTHER CLASSES, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM CUTTINGS, WHOLESALE, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PETUNIA, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"OATS - YIELD, MEASURED IN BU / NET PLANTED ACRE",1
"EVERGREENS, BROADLEAF, VIBURNUM, RETAIL - OPERATIONS WITH SALES",1
"FLOWERING PLANTS, POTTED, INDOOR USE, HIBISCUS, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DELPHINIUM (LARKSPUR), RETAIL, POTS - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, FLATS - SALES, MEASURED IN FLATS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, SALVIA, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OTHER CLASSES, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, DAHLIA, WHOLESALE - SALES, MEASURED IN $",1
"WOODY ORNAMENTALS & VINES, OTHER, OTHER GROUND COVERS, RETAIL - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, BLEEDING HEART, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, FERNS, TROPICAL, RETAIL, HANGING BASKETS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, CALADIUM, POTS, LT 5 INCHES - SALES, MEASURED IN POTS",1
"CANOLA, IRRIGATED - OPERATIONS WITH AREA HARVESTED",1
"DECIDUOUS SHRUBS, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, RETAIL, POTS, LT 5 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ALYSSUM, SWEET (LOBULARIA), WHOLESALE, FLATS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, POTS - SALES, MEASURED IN $",1
ALMONDS - OPERATIONS WITH AREA BEARING,1
"BEDDING PLANTS, ANNUAL, VEGETABLE, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COLEUS, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, AGERATUM, RETAIL, FLATS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, CACTI & SUCCULENTS, RETAIL, POTS, LT 6 INCHES - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, PORTULACA, RETAIL, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, COMBINATION PLANTERS, RETAIL, POTS - SALES, MEASURED IN $",1
"BLUEBERRIES, WILD - OPERATIONS WITH AREA GROWN",1
"FLOWERING PLANTS, POTTED, INDOOR USE, CHRYSANTHEMUM, FLORIST, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, WHOLESALE, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, PHILODENDRON, RETAIL, POTS, 6 TO 13 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, WHOLESALE, POTS - SALES, MEASURED IN $",1
"CUT CHRISTMAS TREES, OTHER CLASSES, RETAIL - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, POTS, GE 5 INCHES - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, SPRUCE, WHOLESALE - SALES, MEASURED IN PLANTS",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, IRIS, RETAIL, POTS - OPERATIONS WITH SALES",1
"HORTICULTURE TOTALS, UNDER PROTECTION, SHADE STRUCTURES - SQ FT IN PRODUCTION",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LOBELIA, RETAIL, FLATS - OPERATIONS WITH SALES",1
"FOOD CROP TOTALS, (EXCL MUSHROOMS), UNDER PROTECTION - PRODUCTION, MEASURED IN CWT",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, ZINNIA, WHOLESALE, HANGING BASKETS - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, BROMELIAD, WHOLESALE - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, NEW GUINEA, WHOLESALE, FLATS - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, RETAIL, POTS - SALES, MEASURED IN $",1
"FLOWERING PLANTS, POTTED, INDOOR USE, PRIMULA, WHOLESALE, POTS - OPERATIONS WITH SALES",1
"FOLIAGE PLANTS, INDOOR USE, OTHER CLASSES, RETAIL - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SCAEVOLA, RETAIL, POTS - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, GERANIUM, FROM SEEDS & PLUGS, WHOLESALE, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"CUT FLOWERS, INCL LEI, WHOLESALE - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, MARIGOLD, POTS, GE 5 INCHES - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, UNDER PROTECTION, SHADE STRUCTURES - OPERATIONS WITH AREA IN PRODUCTION",1
"HORTICULTURE TOTALS, WHOLESALE, NON-PROFITS - SALES, MEASURED IN $",1
"EVERGREENS, BROADLEAF, AZALEA - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, POTS, LT 5 INCHES - OPERATIONS WITH SALES",1
"EVERGREENS, BROADLEAF, OTHER CLASSES - SALES, MEASURED IN $",1
"BEDDING PLANTS, HERBACEOUS PERENNIAL, ASTILBE, WHOLESALE, POTS - SALES, MEASURED IN $",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, SALVIA, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, IMPATIENS, (EXCL NEW GUINEA), WHOLESALE, POTS, GE 5 INCHES - SALES, MEASURED IN POTS",1
"BEDDING PLANTS, ANNUAL, VEGETABLE, HERBS, POTS - OPERATIONS WITH SALES",1
"BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, FUCHSIA, HANGING BASKETS - SALES, MEASURED IN BASKETS",1
"FRUIT & NUT PLANTS, STRAWBERRY, RETAIL - SALES, MEASURED IN $",1
"DECIDUOUS FLOWERING TREES, MAGNOLIA, RETAIL - SALES, MEASURED IN $",1
"EVERGREENS, CONIFEROUS, JUNIPER, WHOLESALE - SALES, MEASURED IN $",1
"DECIDUOUS SHADE TREES, MAPLE, NORWAY - SALES, MEASURED IN $",1
"FOLIAGE PLANTS, INDOOR USE, DRACAENA, WHOLESALE, POTS - SALES, MEASURED IN POTS",1
