Program,Year,Period,Geo Level,State,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2003,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,038,000"
SURVEY,2003,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,474,000"
SURVEY,2003,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,97
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,TOBACCO - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,300"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,088,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,745,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,650"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,300"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"17,088,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,745,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,650"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,41.5
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,600"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,900"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,933,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,155,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,700"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,400"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,447,000"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"173,280"
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, IN THE OPEN, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,30.4
SURVEY,2003,YEAR,STATE,OHIO,0,TOMATOES,"TOMATOES, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,77.6
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,900"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,700"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,863,000"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 10 MAJOR, VARIES BY SEASON, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"201,220"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"33,480"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"37,180"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"120,795,000"
SURVEY,2003,YEAR,STATE,OHIO,0,VEGETABLE TOTALS,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"5,062,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,000,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,060,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"217,600,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"68,000,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,000,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,060,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"217,600,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"68,000,000"
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68
SURVEY,2003,YEAR,STATE,OHIO,0,WHEAT,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,100
SURVEY,2002,YEAR,STATE,OHIO,0,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,000"
SURVEY,2002,YEAR,STATE,OHIO,0,BARLEY,BARLEY - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,000"
SURVEY,2002,YEAR,STATE,OHIO,0,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"561,000"
SURVEY,2002,YEAR,STATE,OHIO,0,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"330,000"
SURVEY,2002,YEAR,STATE,OHIO,0,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,55
SURVEY,2002,YEAR,STATE,OHIO,0,CABBAGE,"CABBAGE, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600"
SURVEY,2002,YEAR,STATE,OHIO,0,CABBAGE,"CABBAGE, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2002,YEAR,STATE,OHIO,0,CABBAGE,"CABBAGE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11.9
SURVEY,2002,YEAR,STATE,OHIO,0,CABBAGE,"CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,569,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CABBAGE,"CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"552,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CABBAGE,"CABBAGE, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,345
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,250,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,970,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, GRAIN - EAR COUNT, MEASURED IN EARS / ACRE",TOTAL,NOT SPECIFIED,"22,350"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, GRAIN - PLANT POPULATION, MEASURED IN PLANTS / ACRE",TOTAL,NOT SPECIFIED,"24,400"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"655,538,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"264,330,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"250,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,500,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,10
SURVEY,2002,YEAR,STATE,OHIO,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,400"
SURVEY,2002,YEAR,STATE,OHIO,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"2,500"
SURVEY,2002,YEAR,STATE,OHIO,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,358
SURVEY,2002,YEAR,STATE,OHIO,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,275,000"
SURVEY,2002,YEAR,STATE,OHIO,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"28,700"
SURVEY,2002,YEAR,STATE,OHIO,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,11.96
SURVEY,2002,YEAR,STATE,OHIO,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,085,222,000"
SURVEY,2002,YEAR,STATE,OHIO,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,143,000"
SURVEY,2002,YEAR,STATE,OHIO,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"10,269,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,320,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"386,610,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,400,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.58
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"700,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"113,190,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,540,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.2
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"620,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"273,420,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,860,000"
SURVEY,2002,YEAR,STATE,OHIO,0,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3
SURVEY,2002,YEAR,STATE,OHIO,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"84,000"
SURVEY,2002,YEAR,STATE,OHIO,0,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,423,000"
SURVEY,2002,YEAR,STATE,OHIO,0,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"75,000"
SURVEY,2002,YEAR,STATE,OHIO,0,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",TOTAL,NOT SPECIFIED,0.199
SURVEY,2002,YEAR,STATE,OHIO,0,NON-CITRUS FRUIT & TREE NUTS TOTALS,"NON-CITRUS FRUIT & TREE NUTS TOTALS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"30,463,000"
SURVEY,2002,YEAR,STATE,OHIO,0,OATS,OATS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"55,000"
SURVEY,2002,YEAR,STATE,OHIO,0,OATS,OATS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"70,000"
SURVEY,2002,YEAR,STATE,OHIO,0,OATS,"OATS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,905,000"
SURVEY,2002,YEAR,STATE,OHIO,0,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,355,000"
SURVEY,2002,YEAR,STATE,OHIO,0,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,470
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - ACRES PLANTED",TOTAL,NOT SPECIFIED,470
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,13.7
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,576,000"
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"122,000"
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - SHRINK, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"7,000"
SURVEY,2002,YEAR,STATE,OHIO,0,ONIONS,"ONIONS, DRY, SUMMER, STORAGE - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260
SURVEY,2002,YEAR,STATE,OHIO,0,PEPPERS,"PEPPERS, BELL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600"
SURVEY,2002,YEAR,STATE,OHIO,0,PEPPERS,"PEPPERS, BELL - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,700"
SURVEY,2002,YEAR,STATE,OHIO,0,PEPPERS,"PEPPERS, BELL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.8
SURVEY,2002,YEAR,STATE,OHIO,0,PEPPERS,"PEPPERS, BELL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,997,000"
SURVEY,2002,YEAR,STATE,OHIO,0,PEPPERS,"PEPPERS, BELL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"336,000"
SURVEY,2002,YEAR,STATE,OHIO,0,PEPPERS,"PEPPERS, BELL - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,210
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,POTATOES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,400"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,POTATOES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,500"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,291,000"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"902,000"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,205
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES, FALL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,400"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES, FALL - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,500"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES, FALL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,291,000"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES, FALL - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"902,000"
SURVEY,2002,YEAR,STATE,OHIO,0,POTATOES,"POTATOES, FALL - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,205
SURVEY,2002,YEAR,STATE,OHIO,0,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,600"
SURVEY,2002,YEAR,STATE,OHIO,0,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,400"
SURVEY,2002,YEAR,STATE,OHIO,0,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,12
SURVEY,2002,YEAR,STATE,OHIO,0,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,088,000"
SURVEY,2002,YEAR,STATE,OHIO,0,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"924,000"
SURVEY,2002,YEAR,STATE,OHIO,0,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2002,YEAR,STATE,OHIO,0,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,720,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,750,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SOYBEANS,"SOYBEANS - POD COUNT, MEASURED IN PODS / 18 SQ FT",TOTAL,NOT SPECIFIED,"1,492"
SURVEY,2002,YEAR,STATE,OHIO,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"844,314,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"151,040,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32
SURVEY,2002,YEAR,STATE,OHIO,0,SQUASH,SQUASH - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,300"
SURVEY,2002,YEAR,STATE,OHIO,0,SQUASH,SQUASH - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,500"
SURVEY,2002,YEAR,STATE,OHIO,0,SQUASH,"SQUASH - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,27.2
SURVEY,2002,YEAR,STATE,OHIO,0,SQUASH,"SQUASH - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,243,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SQUASH,"SQUASH - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"156,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SQUASH,"SQUASH - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,120
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,800
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,STRAWBERRIES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,000"
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,124
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,472,000"
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"28,000"
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,35
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,124
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,472,000"
SURVEY,2002,YEAR,STATE,OHIO,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"28,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SUGARBEETS,SUGARBEETS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,800"
SURVEY,2002,YEAR,STATE,OHIO,0,SUGARBEETS,SUGARBEETS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,900"
SURVEY,2002,YEAR,STATE,OHIO,0,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,439,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SUGARBEETS,"SUGARBEETS - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"37,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SUGARBEETS,"SUGARBEETS - SUCROSE, MEASURED IN PCT",TOTAL,NOT SPECIFIED,17.18
SURVEY,2002,YEAR,STATE,OHIO,0,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,20.6
SURVEY,2002,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,400"
SURVEY,2002,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"16,900"
SURVEY,2002,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,21.2
SURVEY,2002,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,564,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,253,000"
SURVEY,2002,YEAR,STATE,OHIO,0,SWEET CORN,"SWEET CORN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,87
SURVEY,2002,YEAR,STATE,OHIO,0,TOBACCO,TOBACCO - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,500"
SURVEY,2002,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,894,000"
SURVEY,2002,YEAR,STATE,OHIO,0,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,625,000"
