Program,Year,Period,Geo Level,State,watershed_code,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,570,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SOYBEANS,SOYBEANS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,600,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"250,368,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"58,090,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,STRAWBERRIES - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,100"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,110
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,060,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"46,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,46
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,110
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,060,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,STRAWBERRIES,"STRAWBERRIES, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"46,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,500"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,800"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,400,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"600,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,80
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"98,800"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"101,100"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,65.8
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"43,287,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"657,640"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,SWEET CORN,"SWEET CORN, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.66
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,TOBACCO - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,510"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,971,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,619,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"2,397"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,310
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"952,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"577,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER NORTHERN WISCONSIN (TYPE 55) - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,860"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,200"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,019,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,042,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,TOBACCO,"TOBACCO, CIGAR BINDER SOUTHERN WISCONSIN (TYPE 54) - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"2,535"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"167,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"178,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,668,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,708,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64.1
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"708,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"308,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, SPRING, RED, HARD - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,100
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"160,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER - ACRES PLANTED",TOTAL,NOT SPECIFIED,"170,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,960,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"10,400,000"
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,65
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER, RED, SOFT - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,96
SURVEY,2001,YEAR,STATE,WISCONSIN,0,WHEAT,"WHEAT, WINTER, WHITE - PRODUCTION, MEASURED IN PCT BY TYPE",TOTAL,NOT SPECIFIED,4
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"50,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BARLEY,BARLEY - ACRES PLANTED,TOTAL,NOT SPECIFIED,"65,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,680,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,200,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,64
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,100"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,300"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"146,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, DARK, RED, KIDNEY - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,100"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,300"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,154,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"146,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,"1,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, SNAP, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"66,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, SNAP, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"71,900"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, SNAP, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,133
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, SNAP, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"34,802,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, SNAP, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"261,490"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEANS,"BEANS, SNAP, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3.91
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEETS,"BEETS, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEETS,"BEETS, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEETS,"BEETS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,51.2
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEETS,"BEETS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,850,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEETS,"BEETS, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"55,670"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,BEETS,"BEETS, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,14.65
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, FRESH MARKET - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,600"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, FRESH MARKET - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,8.8
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,096,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, FRESH MARKET - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"920,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,700"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,43.4
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,491,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"103,490"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CABBAGE,"CABBAGE, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,27.97
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CARROTS,"CARROTS, PROCESSING - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,600"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CARROTS,"CARROTS, PROCESSING - ACRES PLANTED",TOTAL,NOT SPECIFIED,"4,800"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CARROTS,"CARROTS, PROCESSING - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,68.7
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CARROTS,"CARROTS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,759,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CARROTS,"CARROTS, PROCESSING - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"98,390"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CARROTS,"CARROTS, PROCESSING - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,21.39
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,CORN - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,500,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,750,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, GRAIN - EAR COUNT, MEASURED IN EARS / ACRE",TOTAL,NOT SPECIFIED,"25,550"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, GRAIN - PLANT POPULATION, MEASURED IN PLANTS / ACRE",TOTAL,NOT SPECIFIED,"26,200"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"675,180,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"363,000,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"720,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"11,880,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,16.5
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,200"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,500"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,182
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,305,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"40,140"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,CUCUMBERS,"CUCUMBERS, PROCESSING, PICKLES - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,7.72
SURVEY,2000,YEAR,STATE,WISCONSIN,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, INCL POTATOES & OTHER - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,440,695,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,637,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,FIELD CROP TOTALS,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES - ACRES PLANTED",TOTAL,NOT SPECIFIED,"7,859,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,HAY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,100,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"281,400,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"6,000,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2.86
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"300,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,100,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"600,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,2
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,800,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"267,300,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"5,400,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,3
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,HAY & HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,100,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"11,733,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",TOTAL,NOT SPECIFIED,3.78
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,600,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - ACRES PLANTED",TOTAL,NOT SPECIFIED,"400,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"10,738,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAY & HAYLAGE,"HAY & HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",TOTAL,NOT SPECIFIED,4.13
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAYLAGE,HAYLAGE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,800,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"11,600,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAYLAGE,"HAYLAGE - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.44
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAYLAGE,"HAYLAGE, ALFALFA - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,600,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"10,800,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,HAYLAGE,"HAYLAGE, ALFALFA - YIELD, MEASURED IN TONS / ACRE",TOTAL,NOT SPECIFIED,6.75
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,801,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MAPLE SYRUP,"MAPLE SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"65,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MINT,"MINT, PEPPERMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,308,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MINT,"MINT, PEPPERMINT, OIL - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"315,000"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED,45
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MINT,"MINT, SPEARMINT, OIL - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,500"
SURVEY,2000,YEAR,STATE,WISCONSIN,0,MINT,"MINT, SPEARMINT, OIL - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,782,000"
