"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00137572","1949-03-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  150",",,0",,,,,,
"USC00137572","1949-03-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-03-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-03-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   33",",,0",,,,,,
"USC00137572","1949-03-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   38",",,0",,,,,,
"USC00137572","1949-03-31","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   84",",,0",,,,,,
"USC00137572","1949-04-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  102",",,0",,,,,,
"USC00137572","1949-04-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   38",",,0",,,,,,
"USC00137572","1949-04-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   64",",,0",,,,,,
"USC00137572","1949-04-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    8",",,0",,,,,,
"USC00137572","1949-04-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-04-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   51",",,0",,,,,,
"USC00137572","1949-05-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   89",",,0",,,,,,
"USC00137572","1949-05-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   64",",,0",,,,,,
"USC00137572","1949-05-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   13",",,0",,,,,,
"USC00137572","1949-05-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   71",",,0",,,,,,
"USC00137572","1949-05-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   76",",,0",,,,,,
"USC00137572","1949-05-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   43",",,0",,,,,,
"USC00137572","1949-05-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-05-31","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  132",",,0",,,,,,
"USC00137572","1949-06-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   38",",,0",,,,,,
"USC00137572","1949-06-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   25",",,0",,,,,,
"USC00137572","1949-06-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   76",",,0",,,,,,
"USC00137572","1949-06-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  234",",,0",,,,,,
"USC00137572","1949-06-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   13",",,0",,,,,,
"USC00137572","1949-06-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  104",",,0",,,,,,
"USC00137572","1949-06-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  137",",,0",,,,,,
"USC00137572","1949-06-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   10",",,0",,,,,,
"USC00137572","1949-06-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-06-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    8",",,0",,,,,,
"USC00137572","1949-07-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   64",",,0",,,,,,
"USC00137572","1949-07-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   38",",,0",,,,,,
"USC00137572","1949-07-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   13",",,0",,,,,,
"USC00137572","1949-07-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  445",",,0",,,,,,
"USC00137572","1949-07-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    8",",,0",,,,,,
"USC00137572","1949-07-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   33",",,0",,,,,,
"USC00137572","1949-07-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   25",",,0",,,,,,
"USC00137572","1949-07-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   33",",,0",,,,,,
"USC00137572","1949-07-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-07-31","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   51",",,0",,,,,,
"USC00137572","1949-08-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   89",",,0",,,,,,
"USC00137572","1949-08-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   61",",,0",,,,,,
"USC00137572","1949-08-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-08-31","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  371",",,0",,,,,,
"USC00137572","1949-09-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  117",",,0",,,,,,
"USC00137572","1949-09-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US",,,"    2",",,0","   25",",,0",,
"USC00137572","1949-09-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  102",",,0",,,,,,
"USC00137572","1949-09-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  221",",,0",,,,,,
"USC00137572","1949-09-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   15",",,0",,,,,,
"USC00137572","1949-09-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    8",",,0",,,,,,
"USC00137572","1949-09-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-09-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   33",",,0",,,,,,
"USC00137572","1949-10-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   13",",,0",,,,,,
"USC00137572","1949-10-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    8",",,0",,,,,,
"USC00137572","1949-10-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    3",",,0",,,,,,
"USC00137572","1949-10-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  102",",,0",,,,,,
"USC00137572","1949-10-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-13","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-14","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-15","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-16","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-17","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-18","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   99",",,0",,,,,,
"USC00137572","1949-10-19","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  104",",,0",,,,,,
"USC00137572","1949-10-20","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-21","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","  201",",,0",,,,,,
"USC00137572","1949-10-22","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-23","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-24","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-25","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-26","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-27","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-28","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-29","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-30","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-10-31","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-01","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-02","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-03","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-04","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-05","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-06","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-07","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-08","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-09","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-10","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-11","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","    0",",,0",,,,,,
"USC00137572","1949-11-12","42.9216","-93.2827","349.0","SHEFFIELD 3 NW, IA US","   33",",,0",,,,,,
